left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,label
-0.02024984359741211,-0.0024923235177993774,0.02024984359741211,0.0024923235177993774,-0.011346012353897095,0.17051805555820465,0.05688205361366272,0.17258937656879425,-0.04055750370025635,0.3474954515695572,0.09160688519477844,0.34861983358860016,1
-0.020869329571723938,-0.0026473551988601685,0.020869329571723938,0.0026473551988601685,-0.009514406323432922,0.17044492065906525,0.05607937276363373,0.17254497110843658,-0.03923366963863373,0.3470636159181595,0.09177331626415253,0.34772075712680817,1
-0.020489156246185303,-0.0022926926612854004,0.020489156246185303,0.0022926926612854004,-0.006721079349517822,0.17002558708190918,0.057433634996414185,0.17217761278152466,-0.03576985001564026,0.34750157594680786,0.09202423691749573,0.34706443548202515,1
-0.020143777132034302,-0.002547428011894226,0.020143777132034302,0.002547428011894226,-0.007347732782363892,0.17067943513393402,0.0581325888633728,0.1725364774465561,-0.03512409329414368,0.34836266934871674,0.09141671657562256,0.3478059619665146,1
-0.01995040476322174,-0.002534136176109314,0.01995040476322174,0.002534136176109314,-0.007402792572975159,0.17142556607723236,0.06009884178638458,0.17192135751247406,-0.032725200057029724,0.3491828292608261,0.09174521267414093,0.34890179336071014,1
-0.018764331936836243,-0.0025659948587417603,0.018764331936836243,0.0025659948587417603,-0.006916806101799011,0.17181570827960968,0.05976288020610809,0.17179735004901886,-0.03242786228656769,0.3513997942209244,0.09049873054027557,0.3505391627550125,1
-0.018290504813194275,-0.002656415104866028,0.018290504813194275,0.002656415104866028,-0.007314518094062805,0.17258711159229279,0.059771373867988586,0.17132146656513214,-0.03142906725406647,0.3527621179819107,0.08656395971775055,0.3520476967096329,1
-0.01773969829082489,-0.00263039767742157,0.01773969829082489,0.00263039767742157,-0.0067773908376693726,0.17248915135860443,0.059867098927497864,0.17018000781536102,-0.03094889223575592,0.3538827747106552,0.08625651895999908,0.35330282151699066,1
-0.01801358163356781,-0.002350926399230957,0.01801358163356781,0.002350926399230957,-0.0068907588720321655,0.17322561144828796,0.061433032155036926,0.16878464818000793,-0.029145196080207825,0.35517022013664246,0.0832594484090805,0.35553178191185,1
-0.01806800067424774,-0.0023334920406341553,0.01806800067424774,0.0023334920406341553,-0.007483199238777161,0.1745324730873108,0.06135101616382599,0.16973358392715454,-0.028453752398490906,0.35695475339889526,0.08236150443553925,0.35813599824905396,1
-0.01878497004508972,-0.0022702813148498535,0.01878497004508972,0.0022702813148498535,-0.007880598306655884,0.1751016080379486,0.062405407428741455,0.17021241784095764,-0.027220875024795532,0.35815200209617615,0.07750743627548218,0.35994473099708557,1
-0.018662720918655396,-0.0021787285804748535,0.018662720918655396,0.0021787285804748535,-0.008979171514511108,0.17612171173095703,0.06207600235939026,0.17053401470184326,-0.027216315269470215,0.35942840576171875,0.07627791166305542,0.36122775077819824,1
-0.019074618816375732,-0.0024363696575164795,0.019074618816375732,0.0024363696575164795,-0.009280741214752197,0.17637699842453003,0.06208953261375427,0.1695292592048645,-0.026038169860839844,0.3603343963623047,0.07049927115440369,0.361285924911499,1
-0.019014790654182434,-0.0026308149099349976,0.019014790654182434,0.0026308149099349976,-0.009103581309318542,0.17631526291370392,0.061638787388801575,0.1685427576303482,-0.02571187913417816,0.36008091270923615,0.06932021677494049,0.36217959225177765,1
-0.019780710339546204,-0.002677351236343384,0.019780710339546204,0.002677351236343384,-0.00865243375301361,0.1762736439704895,0.061966851353645325,0.16869795322418213,-0.024373963475227356,0.3600674867630005,0.06420688331127167,0.3675050735473633,1
-0.0201788991689682,-0.0027035176753997803,0.0201788991689682,0.0027035176753997803,-0.008413121104240417,0.17634981870651245,0.061981454491615295,0.16888147592544556,-0.023550376296043396,0.3597608804702759,0.06303714215755463,0.37059706449508667,1
-0.020297691226005554,-0.002762436866760254,0.020297691226005554,0.002762436866760254,-0.00743497908115387,0.17568349838256836,0.06072695553302765,0.16939085721969604,-0.02135474979877472,0.35852742195129395,0.05528683960437775,0.372056782245636,1
-0.020209014415740967,-0.002756550908088684,0.020209014415740967,0.002756550908088684,-0.006942719221115112,0.17501546442508698,0.06040579080581665,0.16973139345645905,-0.020556479692459106,0.3585917502641678,0.054332345724105835,0.3727833181619644,1
-0.020289286971092224,-0.00265386700630188,0.020289286971092224,0.00265386700630188,-0.006190881133079529,0.17521485686302185,0.058899566531181335,0.17101511359214783,-0.019913628697395325,0.35911825299263,0.049264565110206604,0.3733084499835968,1
-0.020444929599761963,-0.0026657432317733765,0.020444929599761963,0.0026657432317733765,-0.005886584520339966,0.17522330582141876,0.05793619155883789,0.17234523594379425,-0.019487112760543823,0.35961510241031647,0.048521578311920166,0.3742813616991043,1
-0.020329639315605164,-0.0027262717485427856,0.020329639315605164,0.0027262717485427856,-0.005516991019248962,0.17462755739688873,0.056890830397605896,0.17356033623218536,-0.0192195326089859,0.3594184070825577,0.04514075815677643,0.37671782076358795,1
-0.020406395196914673,-0.0028330832719802856,0.020406395196914673,0.0028330832719802856,-0.005499064922332764,0.17450495064258575,0.05629351735115051,0.17416204512119293,-0.019293755292892456,0.3593444973230362,0.04452356696128845,0.37724263966083527,1
-0.02053697407245636,-0.0028906017541885376,0.02053697407245636,0.0028906017541885376,-0.003915473818778992,0.17498661577701569,0.05216209590435028,0.17707516252994537,-0.019301638007164,0.3598231226205826,0.043915167450904846,0.38331903517246246,1
-0.020596593618392944,-0.002906113862991333,0.020596593618392944,0.002906113862991333,-0.0030716359615325928,0.17547738552093506,0.051035672426223755,0.17859762907028198,-0.019287019968032837,0.3601810336112976,0.04336756467819214,0.3870622515678406,1
-0.020538076758384705,-0.003042176365852356,0.020538076758384705,0.003042176365852356,-0.001422688364982605,0.17604972422122955,0.04801510274410248,0.1859782487154007,-0.019281819462776184,0.36037345230579376,0.041308775544166565,0.39369358122348785,1
-0.020439282059669495,-0.0031839758157730103,0.020439282059669495,0.0031839758157730103,-0.00035084784030914307,0.17653478682041168,0.04653875529766083,0.18800778687000275,-0.01913796365261078,0.3607512265443802,0.04028292000293732,0.395765021443367,1
-0.02027289569377899,-0.003291517496109009,0.02027289569377899,0.003291517496109009,0.0011812299489974976,0.17689350247383118,0.041907623410224915,0.19143912196159363,-0.019014790654182434,0.3607248365879059,0.038967981934547424,0.4008074104785919,1
-0.020183712244033813,-0.003345966339111328,0.020183712244033813,0.003345966339111328,0.00208437442779541,0.17710080742835999,0.04070428013801575,0.19325020909309387,-0.018862813711166382,0.360711008310318,0.03872460126876831,0.4028755724430084,1
-0.02005508542060852,-0.0034347474575042725,0.02005508542060852,0.0034347474575042725,0.0033829212188720703,0.17794811725616455,0.038901180028915405,0.1957572102546692,-0.0186748206615448,0.3604317307472229,0.03810343146324158,0.40581631660461426,1
-0.019952982664108276,-0.003480076789855957,0.019952982664108276,0.003480076789855957,0.004141062498092651,0.17848718166351318,0.0385136604309082,0.19704729318618774,-0.01846793293952942,0.36023378372192383,0.03792738914489746,0.40664738416671753,1
-0.01948590576648712,-0.003581807017326355,0.01948590576648712,0.003581807017326355,0.004277393221855164,0.17856310307979584,0.037129566073417664,0.19785259664058685,-0.018780723214149475,0.3602241724729538,0.036255404353141785,0.40833793580532074,1
-0.019132539629936218,-0.0037432312965393066,0.019132539629936218,0.0037432312965393066,0.004411861300468445,0.17883187532424927,0.036373212933540344,0.1979273557662964,-0.01898626983165741,0.3606775999069214,0.035369232296943665,0.40892916917800903,1
-0.01890432834625244,-0.0038528740406036377,0.01890432834625244,0.0038528740406036377,0.004462510347366333,0.17911159992218018,0.03639402985572815,0.19763952493667603,-0.019044309854507446,0.3617783784866333,0.03566637635231018,0.4097626805305481,1
-0.01871812343597412,-0.003928914666175842,0.01871812343597412,0.003928914666175842,0.004507869482040405,0.17930276691913605,0.036360085010528564,0.19741190969944,-0.019092410802841187,0.3625020533800125,0.035730183124542236,0.4099828749895096,1
-0.018499314785003662,-0.003991216421127319,0.018499314785003662,0.003991216421127319,0.0043856799602508545,0.17942333221435547,0.03613704442977905,0.19759315252304077,-0.019252419471740723,0.36267179250717163,0.03575125336647034,0.4111483693122864,1
-0.018367111682891846,-0.004033014178276062,0.018367111682891846,0.004033014178276062,0.0042746663093566895,0.17953993380069733,0.03603127598762512,0.19785089790821075,-0.01934570074081421,0.36290664970874786,0.035771846771240234,0.41169770061969757,1
-0.01849345862865448,-0.004135161638259888,0.01849345862865448,0.004135161638259888,0.0036275535821914673,0.17944803833961487,0.035296306014060974,0.19809582829475403,-0.020017609000205994,0.36246058344841003,0.03513266146183014,0.4116848409175873,1
-0.0185469388961792,-0.004261583089828491,0.0185469388961792,0.004261583089828491,0.00329667329788208,0.17932379245758057,0.03495669364929199,0.19826126098632812,-0.020358562469482422,0.3621530532836914,0.03458300232887268,0.4116508960723877,1
-0.01889289915561676,-0.004369869828224182,0.01889289915561676,0.004369869828224182,0.0026104897260665894,0.1790686696767807,0.03430281579494476,0.1984318345785141,-0.021856829524040222,0.3596566170454025,0.033764734864234924,0.4124588221311569,1
-0.019110500812530518,-0.004481598734855652,0.019110500812530518,0.004481598734855652,0.0022020041942596436,0.17893271148204803,0.03393426537513733,0.19880680739879608,-0.022868037223815918,0.3581033796072006,0.03317973017692566,0.4135560840368271,1
-0.01884002983570099,-0.004380777478218079,0.01884002983570099,0.004380777478218079,0.0019069761037826538,0.17969517409801483,0.03372587263584137,0.2003803700208664,-0.024123772978782654,0.3574603646993637,0.03236527740955353,0.41592781245708466,1
-0.01880955696105957,-0.004479900002479553,0.01880955696105957,0.004479900002479553,0.001733243465423584,0.1797415167093277,0.03362351655960083,0.2009653002023697,-0.025001078844070435,0.3569846898317337,0.03192251920700073,0.4171314984560013,1
-0.01854798197746277,-0.004544854164123535,0.01854798197746277,0.004544854164123535,0.0009357333183288574,0.18003502488136292,0.033020734786987305,0.2018016278743744,-0.027045369148254395,0.3562370836734772,0.03110489249229431,0.4185217320919037,1
-0.018327325582504272,-0.004655987024307251,0.018327325582504272,0.004655987024307251,0.00029647350311279297,0.18015173077583313,0.03257587552070618,0.20226892828941345,-0.027733445167541504,0.35626617074012756,0.030609071254730225,0.4192294776439667,1
-0.017953410744667053,-0.004633739590644836,0.017953410744667053,0.004633739590644836,-0.0008542388677597046,0.18092916905879974,0.031744375824928284,0.20308367908000946,-0.029134497046470642,0.35648368299007416,0.02967284619808197,0.4201528877019882,1
-0.01790262758731842,-0.004687979817390442,0.01790262758731842,0.004687979817390442,-0.00135783851146698,0.1810421496629715,0.03145502507686615,0.2033500224351883,-0.029416486620903015,0.3566640168428421,0.029304400086402893,0.4204055815935135,1
-0.017978355288505554,-0.004622519016265869,0.017978355288505554,0.004622519016265869,-0.0018305331468582153,0.18135753273963928,0.031070426106452942,0.20371028780937195,-0.029751762747764587,0.3569898307323456,0.028864160180091858,0.4207203686237335,1
-0.01805749535560608,-0.004601597785949707,0.01805749535560608,0.004601597785949707,-0.0020568370819091797,0.18149632215499878,0.030964374542236328,0.2038838267326355,-0.029824882745742798,0.3572137951850891,0.028608322143554688,0.42018330097198486,1
-0.018209367990493774,-0.004603862762451172,0.018209367990493774,0.004603862762451172,-0.0023946166038513184,0.18155154585838318,0.030844658613204956,0.20389410853385925,-0.029954612255096436,0.3572581708431244,0.02844586968421936,0.4196382462978363,1
-0.01832479238510132,-0.004615351557731628,0.01832479238510132,0.004615351557731628,-0.002610236406326294,0.1815512627363205,0.030757516622543335,0.20388124883174896,-0.0300254225730896,0.35732512176036835,0.028337210416793823,0.4188707321882248,1
-0.018398001790046692,-0.004753202199935913,0.018398001790046692,0.004753202199935913,-0.002745702862739563,0.18121051788330078,0.030607834458351135,0.20366662740707397,-0.02838502824306488,0.3564814329147339,0.02812628448009491,0.41787809133529663,1
-0.018450364470481873,-0.004823476076126099,0.018450364470481873,0.004823476076126099,-0.002859339118003845,0.1809479296207428,0.03049929440021515,0.20349004864692688,-0.027457639575004578,0.3560691773891449,0.028020396828651428,0.417290598154068,1
-0.018657997250556946,-0.004861950874328613,0.018657997250556946,0.004861950874328613,-0.0029800385236740112,0.18089646100997925,0.030293598771095276,0.20353645086288452,-0.02578018605709076,0.35599642992019653,0.02798895537853241,0.41698575019836426,1
-0.018684253096580505,-0.004878565669059753,0.018684253096580505,0.004878565669059753,-0.002899661660194397,0.18084271252155304,0.030222639441490173,0.20347221195697784,-0.024859830737113953,0.3561157137155533,0.02806513011455536,0.4169325977563858,1
-0.018698111176490784,-0.004872500896453857,0.018698111176490784,0.004872500896453857,-0.0026254802942276,0.18083298206329346,0.03015787899494171,0.2033677101135254,-0.022631123661994934,0.35872048139572144,0.028040125966072083,0.4169219732284546,1
-0.018718957901000977,-0.004853934049606323,0.018718957901000977,0.004853934049606323,-0.0025410354137420654,0.18085700273513794,0.03010380268096924,0.20331895351409912,-0.02180960774421692,0.3602367043495178,0.02802380919456482,0.41694176197052,1
-0.018848121166229248,-0.0048326849937438965,0.018848121166229248,0.0048326849937438965,-0.0025557875633239746,0.18079453706741333,0.029933691024780273,0.20333337783813477,-0.020945489406585693,0.36222559213638306,0.027875900268554688,0.4167604446411133,1
-0.018958762288093567,-0.004828408360481262,0.018958762288093567,0.004828408360481262,-0.002570614218711853,0.18071864545345306,0.029793724417686462,0.20333461463451385,-0.02061907947063446,0.3632548302412033,0.02770085632801056,0.41658733785152435,1
-0.019118979573249817,-0.004823341965675354,0.019118979573249817,0.004823341965675354,-0.002577677369117737,0.18076862394809723,0.029773786664009094,0.20325978100299835,-0.020669177174568176,0.36415548622608185,0.027673348784446716,0.416437104344368,1
-0.019237250089645386,-0.004853084683418274,0.019237250089645386,0.004853084683418274,-0.002598404884338379,0.18074743449687958,0.029746949672698975,0.20315949618816376,-0.02074018120765686,0.36460839211940765,0.027591735124588013,0.41622863709926605,1
-0.019458413124084473,-0.004897505044937134,0.019458413124084473,0.004897505044937134,-0.0029186904430389404,0.1814717948436737,0.029584914445877075,0.2038208544254303,-0.02107098698616028,0.365978866815567,0.027293771505355835,0.4160468876361847,1
-0.019605636596679688,-0.004952952265739441,0.019605636596679688,0.004952952265739441,-0.003195643424987793,0.18165265023708344,0.029591023921966553,0.20409248769283295,-0.021236926317214966,0.3656950443983078,0.02719476819038391,0.41613738238811493,1
-0.01979251205921173,-0.004973068833351135,0.01979251205921173,0.004973068833351135,-0.003578081727027893,0.18188391625881195,0.029498592019081116,0.20421741902828217,-0.0214054137468338,0.3657023161649704,0.027182385325431824,0.4166232794523239,1
-0.01985001564025879,-0.004954352974891663,0.01985001564025879,0.004954352974891663,-0.0036885440349578857,0.18195335566997528,0.02947002649307251,0.20424006879329681,-0.021440893411636353,0.3655921667814255,0.027130603790283203,0.4165877550840378,1
-0.01989327371120453,-0.004911318421363831,0.01989327371120453,0.004911318421363831,-0.00395454466342926,0.1823836714029312,0.029460296034812927,0.20430715382099152,-0.02148626744747162,0.36554159224033356,0.027098700404167175,0.41655679047107697,1
-0.019947394728660583,-0.004878878593444824,0.019947394728660583,0.004878878593444824,-0.004149720072746277,0.1825399398803711,0.02942638099193573,0.2044772505760193,-0.021534129977226257,0.36544013023376465,0.026947274804115295,0.41662925481796265,1
-0.019996821880340576,-0.004841044545173645,0.019996821880340576,0.004841044545173645,-0.004584640264511108,0.18256692588329315,0.029455214738845825,0.20454411208629608,-0.021630913019180298,0.3651980012655258,0.026899129152297974,0.41672782599925995,1
-0.02002367377281189,-0.0048170387744903564,0.02002367377281189,0.0048170387744903564,-0.004921823740005493,0.1826518177986145,0.02950003743171692,0.2046152949333191,-0.021740645170211792,0.36503738164901733,0.02667674422264099,0.4165876507759094,1
-0.020124077796936035,-0.004815429449081421,0.020124077796936035,0.004815429449081421,-0.005127549171447754,0.18262088298797607,0.029629379510879517,0.20439761877059937,-0.02192556858062744,0.3650273084640503,0.026288151741027832,0.41567814350128174,1
-0.020198523998260498,-0.004809319972991943,0.020198523998260498,0.004809319972991943,-0.005235821008682251,0.18253415822982788,0.02970820665359497,0.20425808429718018,-0.021966159343719482,0.365021288394928,0.026009321212768555,0.414939820766449,1
-0.02028903365135193,-0.004816159605979919,0.02028903365135193,0.004816159605979919,-0.005520880222320557,0.18211741745471954,0.02975982427597046,0.2040039449930191,-0.02203923463821411,0.3650369197130203,0.025959759950637817,0.4145684987306595,1
-0.020316779613494873,-0.00479753315448761,0.020316779613494873,0.00479753315448761,-0.006029248237609863,0.18217815458774567,0.029627472162246704,0.20380397140979767,-0.022415637969970703,0.36514778435230255,0.025846481323242188,0.4143875986337662,1
-0.020348012447357178,-0.004815638065338135,0.020348012447357178,0.004815638065338135,-0.007696002721786499,0.18287909030914307,0.029217928647994995,0.20399242639541626,-0.023117393255233765,0.36576730012893677,0.02580583095550537,0.41405659914016724,1
-0.020294681191444397,-0.004792958498001099,0.020294681191444397,0.004792958498001099,-0.008479759097099304,0.1831720769405365,0.028732523322105408,0.20425042510032654,-0.023646607995033264,0.36601588129997253,0.025714680552482605,0.41382524371147156,1
-0.020304694771766663,-0.004820376634597778,0.020304694771766663,0.004820376634597778,-0.010707393288612366,0.18313363194465637,0.02838568389415741,0.20478555560112,-0.023656412959098816,0.36608412861824036,0.02557532489299774,0.41375359892845154,1
-0.020347729325294495,-0.004878237843513489,0.020347729325294495,0.004878237843513489,-0.011363998055458069,0.18290571868419647,0.028402820229530334,0.20514331758022308,-0.023484155535697937,0.3658975213766098,0.025740548968315125,0.41374580562114716,1
-0.02030467987060547,-0.004837065935134888,0.02030467987060547,0.004837065935134888,-0.01193392276763916,0.18297025561332703,0.02854272723197937,0.20520976185798645,-0.023434996604919434,0.36624374985694885,0.026088029146194458,0.41402068734169006,1
-0.02032548189163208,-0.004748702049255371,0.02032548189163208,0.004748702049255371,-0.011925041675567627,0.18305286765098572,0.028702259063720703,0.20523688197135925,-0.02327790856361389,0.3663797080516815,0.02657303214073181,0.414641410112381,1
-0.020380035042762756,-0.004728436470031738,0.020380035042762756,0.004728436470031738,-0.012121543288230896,0.18330669403076172,0.02970246970653534,0.20599669218063354,-0.0228569358587265,0.36740535497665405,0.0274229496717453,0.41558539867401123,1
-0.02035382390022278,-0.004719182848930359,0.02035382390022278,0.004719182848930359,-0.012003988027572632,0.18332092463970184,0.03043261170387268,0.20617525279521942,-0.022563904523849487,0.3677080124616623,0.027854979038238525,0.4158981293439865,1
-0.02054111659526825,-0.004782617092132568,0.02054111659526825,0.004782617092132568,-0.011568054556846619,0.18283817172050476,0.03177984058856964,0.20570418238639832,-0.022241845726966858,0.36773911118507385,0.02835385501384735,0.415418416261673,1
-0.020572170615196228,-0.004760295152664185,0.020572170615196228,0.004760295152664185,-0.011283382773399353,0.18268218636512756,0.03272704780101776,0.20562133193016052,-0.021909847855567932,0.36788126826286316,0.02882133424282074,0.41556158661842346,1
-0.020768284797668457,-0.004715278744697571,0.020768284797668457,0.004715278744697571,-0.010136246681213379,0.18259985744953156,0.03431561589241028,0.20554853975772858,-0.020801156759262085,0.36799080669879913,0.030126512050628662,0.4156274348497391,1
-0.021000027656555176,-0.004565685987472534,0.021000027656555176,0.004565685987472534,-0.009289562702178955,0.1828227937221527,0.03549915552139282,0.20573285222053528,-0.019959300756454468,0.3685210049152374,0.031031310558319092,0.41570618748664856,1
-0.02088901400566101,-0.00437280535697937,0.02088901400566101,0.00437280535697937,-0.008278101682662964,0.1829923391342163,0.03647616505622864,0.2056252360343933,-0.018935471773147583,0.3689868450164795,0.03204497694969177,0.415502667427063,1
-0.020821690559387207,-0.004319146275520325,0.020821690559387207,0.004319146275520325,-0.0076112449169158936,0.1829947680234909,0.03697913885116577,0.20433925092220306,-0.01841375231742859,0.3689446300268173,0.03258499503135681,0.41443024575710297,1
-0.020904704928398132,-0.00415433943271637,0.020904704928398132,0.00415433943271637,-0.006448343396186829,0.18217195570468903,0.037396445870399475,0.2039446383714676,-0.017291560769081116,0.367605522274971,0.03365851938724518,0.41401834785938263,1
-0.02091759443283081,-0.004092574119567871,0.02091759443283081,0.004092574119567871,-0.005712568759918213,0.1821460723876953,0.03770148754119873,0.20418590307235718,-0.016565144062042236,0.36748331785202026,0.03438100218772888,0.4141133427619934,1
-0.02052067220211029,-0.004061177372932434,0.02052067220211029,0.004061177372932434,-0.004777178168296814,0.18224765360355377,0.037872180342674255,0.20403458178043365,-0.01565222442150116,0.3673375993967056,0.03503207862377167,0.41413815319538116,1
-0.020247846841812134,-0.0037659257650375366,0.020247846841812134,0.0037659257650375366,-0.004211157560348511,0.1827327162027359,0.03764227032661438,0.20354844629764557,-0.015116482973098755,0.36780889332294464,0.03557273745536804,0.4141969829797745,1
-0.02014365792274475,-0.003782406449317932,0.02014365792274475,0.003782406449317932,-0.0038294196128845215,0.18339787423610687,0.03660547733306885,0.2035410851240158,-0.015356779098510742,0.3677912801504135,0.03622031211853027,0.41433338820934296,1
-0.020137622952461243,-0.003795310854911804,0.020137622952461243,0.003795310854911804,-0.0037015527486801147,0.18341191112995148,0.03606213629245758,0.20342089235782623,-0.01522962749004364,0.3674764186143875,0.036675140261650085,0.4153248220682144,1
-0.01992855966091156,-0.004057407379150391,0.01992855966091156,0.004057407379150391,-0.00311337411403656,0.18361437320709229,0.035800352692604065,0.2037244439125061,-0.014329567551612854,0.36764228343963623,0.037607863545417786,0.41699254512786865,1
-0.01980854570865631,-0.004125133156776428,0.01980854570865631,0.004125133156776428,-0.002771630883216858,0.18407012522220612,0.03585515916347504,0.2041628509759903,-0.013759121298789978,0.36812199652194977,0.03837473690509796,0.41860105097293854,1
-0.019651129841804504,-0.004138156771659851,0.019651129841804504,0.004138156771659851,-0.0022601932287216187,0.18481485545635223,0.03603757917881012,0.20487068593502045,-0.013112053275108337,0.368902787566185,0.03922747075557709,0.41987214982509613,1
-0.019439220428466797,-0.003984719514846802,0.019439220428466797,0.003984719514846802,-0.0017644166946411133,0.18575945496559143,0.036012470722198486,0.20527878403663635,-0.012427330017089844,0.36951425671577454,0.03955712914466858,0.4207610785961151,1
-0.019494011998176575,-0.004077404737472534,0.019494011998176575,0.004077404737472534,-0.0016068965196609497,0.18640786409378052,0.03588314354419708,0.2056313157081604,-0.012232527136802673,0.3697144389152527,0.039659515023231506,0.4216182827949524,1
-0.01950034499168396,-0.00416390597820282,0.01950034499168396,0.00416390597820282,-0.0013971924781799316,0.18684066832065582,0.03582307696342468,0.20585651695728302,-0.012005984783172607,0.3697850853204727,0.03966963291168213,0.42213769257068634,1
-0.019675716757774353,-0.004328519105911255,0.019675716757774353,0.004328519105911255,-0.0014363676309585571,0.1866392195224762,0.03558988869190216,0.2056649625301361,-0.012145116925239563,0.3688860237598419,0.03993673622608185,0.42204251885414124,1
-0.019794106483459473,-0.004422426223754883,0.019794106483459473,0.004422426223754883,-0.001428157091140747,0.1865324079990387,0.0354771614074707,0.2055779993534088,-0.012229204177856445,0.36830249428749084,0.04024147987365723,0.42206457257270813,1
-0.020034343004226685,-0.004616633057594299,0.020034343004226685,0.004616633057594299,-0.0015876591205596924,0.18603773415088654,0.035183340311050415,0.20538170635700226,-0.012432068586349487,0.36767758429050446,0.04029160737991333,0.4216848760843277,1
